Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeSo,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Georgia/Abkhazia,Government/territory,48,"Abkhazia peace process","Europe and Eurasia",1693,"Agreement on Ceasefire and the mechanisms of its implementation in Abkhazia",1993-09-27,"Multiparty signed/agreed",3,5694,Intra,Cea,Ceas,"On behalf of Georgia V. Goguadze 
On behalf of Abkhazia S. Jinjolia 
On behalf of Russian Federation A. Kozirev ",,"Moscow Final Document signed on 3 September 1992. ",GEO,,372,,392,,,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Georgia/Abkhazia,Territory,48,"Abkhazia peace process","Europe and Eurasia",249,"Agreement on a Ceasefire in Abkhazia and Arrangements to Monitor its Observance  (Sochi Agreement)",1993-07-27,"Multiparty signed/agreed",4,5684,Intra,Cea,Rel,"Georgia, Abkhazia","Mediator and Signatory: Russian Federation",,GEO,,372,,392,,,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Georgia/Russia/Abkhazia,Government/territory,48,"Abkhazia peace process","Europe and Eurasia",1785,"Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides",2001-01-23,"Multiparty signed/agreed",2,3955,Intra,Pre,Proc,"The Georgian side was represented by a delegation headed by Mr. Giorgi Arsenishvili. 
The Abkhaz side was represented by a delegation headed by Mr. Vyacheslav Tsugba. ","under the auspices of the United nations and the chairmanship of the Special Representative of the Secretary-General of the United Nations, Mr. Dieter Boden, with the participation of representatives of the Russian Federation in its capacity as facilitator, the Organization for Security and Cooperation in Europe (OSCE) and the States comprising the Group of Friends of the Secretary-General - France, Germany, the Russian Federation, the United Kingdom and the United States of America - as observers. ","Moscow Agreement on a Ceasefire and Separation of Forces; ",GEO,RUS,372,365,392,,,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,1,0,0,0,1
Georgia/Russia/Ossetia,Government/territory,49,"South Ossetia peace process","Europe and Eurasia",1698,"Protocol #36 of Extraordinary Meeting of the Joint Control Commission (JCC) on Georgian-Ossetian Conflict Resolution",2004-08-14,"Multiparty signed/agreed",2,3592,Intra,Cea,Ceas,"Taimuraz Elmurzaevich Kusov, State Advisor to the President of RNO-Alania, North-Ossetian Co- Chairman of the JCC ",,"Page 1, Resolution: 
1. The Georgian and South Ossetian sides to immediately cease fire starting from 00:00 August 14 2004 (a separate Ceasefire Protocol is enclosed); ",GEO,RUS,372,365,393,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Georgia/Russia/Ossetia,Government/territory,49,"South Ossetia peace process","Europe and Eurasia",1029,"Agreement on Further Development of Georgian-Ossetian Peaceful Settlement Process and on Joint Control Commission",1994-10-31,"Multiparty signed/agreed",2,2906,Intra,Imp,ExtSub,"Georgia, Russia, North Ossetia, South Ossetia",,,GEO,RUS,372,365,393,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Guatemala,Government,51,"Guatemala peace process",Americas,284,"Agreement on the Implementation, Compliance and Verification Timetable for the Peace Agreements",1996-12-29,"Multiparty signed/agreed",36,61052,Intra,Imp,ImpMod,"For the Government of Guatemala:
Signed:

Gustavo PORRAS CASTEJON
Richard AITKENHEAD CASTILLO
Raquel ZELAYA ROSALES	
Otto PEREZ MOLINA Brigadier General

For the Unidad Revolucionaria National Guatemalteca:
Signed:

Jorge E. ROSAL MELENDEZ
Ricardo RAMIREZ DE LEON (Commander Rolando MORÁN
Jorge Ismael SOTO GARCÍA (Commander Pablo MONSANTO)
Ricardo ROSALES ROMÁN (Carlos GONZÁLES)","For the Untied Nations:
(Signed) Jean ARNAULT","Page 18, ANNEX II, III. TIMETABLE FROM 15 APRIL TO 31 DECEMBER 1997, E. Agreement on Social and Economic Aspects and the Agrarian Situation

System of urban and rural development councils to ensure public participation
86. In keeping with the Agreement on Resettlement of the Population Groups Uprooted by the Armed Conflict and the Agreement on Identity and Rights of Indigenous Peoples, the Government undertakes, as a matter of priority, to:
(i) re-establish the local development councils; (ii) sponsor an amendment to the Urban and Rural Development Council Act to broaden the range of sectors participating in the departmental and regional development councils; and
(iii) provide adequate funding for the council system, so as to promote public participation in identifying local priorities, the design of public programmes and projects and the integration of national urban and rural development policy.

Page 21, ANNEX II, III. TIMETABLE FROM 15 APRIL TO 31 DECEMBER 1997, E. Agreement on Social and Economic Aspects and the Agrarian Situation

Agrarian and environmental jurisdiction
107. Promote the establishment of an agrarian and environmental jurisdiction within the judiciary, taking into account the provisions of the Agreement on Identity and Rights of Indigenous Peoples.

Prompt settlement of land disputes
108. Taking into account the commitments made in the Agreement on Resettlement of the Population Groups Uprooted by the Armed Conflict and the Agreement on Identity and Rights of Indigenous Peoples and the recommendations on the Joint Commission on Rights relating to Indigenous Peoples' Land, the Government undertakes to establish and apply flexible procedures for the settlement of disputes over land and other natural resources (in particular, direct settlement and conciliation). In addition, it shall establish procedures for defining formulas for compensation in the case of land disputes and claims in which farmers, small farmers and communities in a situation of extreme poverty have been or may be dispossessed for reasons not attributable to them. The uprooted population will require special attention in this connection.

Page 25, ANNEX II, IV. TIMETABLE FOR 1998, 1999 AND 2000, B. Agreement on Identity and Rights of Indigenous Peoples

Customary law
143. With the participation of indigenous organizations and taking into account the conclusions of the Joint Commission on Reform and Participation and the Joint Commission on Rights relating to Indigenous Peoples' Land, sponsor in the Congress of the Republic the necessary action to fulfil the commitments made in section E of the Agreement on Identity and Rights of Indigenous Peoples.",GTM,,90,,233,1097,,809,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,3,1,0,1,1,1,1,0,3,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,3,1,0,3,2,3,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,1,1,0,0,1,1,1
Guatemala,Government,51,"Guatemala peace process",Americas,254,"Agreement on a Firm and Lasting Peace",1996-12-29,"Multiparty signed/agreed",6,9593,Intra,SubComp,FrAg,"For the Government of Guatemala:

(Signed) Gustavo PORRAS CASTEJON

(Signed) Otto PEREZ-MOLINA, Brigadier-General

(Signed) Raquel ZELAYA ROSALES

(Signed) Richard AITKENHEAD CASTILLO


For the Unidad Revolucionaria Nacional Guatemalteca:

(Signed) Ricardo RAMÍREZ DE LÉON (Commander Rolando MÓRAN)

(Signed) Jorge Ismael SOTO GARCÍA (Commander Pablo MONSANTO)

(Signed) Ricardo ROSALES ROMÁN (Carlos GONZÁLES)

(Signed) Jorge Edilberto ROSAL MELÉNDEZ


For the United Nations:
(Signed) Boutros BOUTROS-GHALI
",,"Page 5-6, Annex II, II. ENTRY INTO FORCE OF THE PEACE AGREEMENTS,
15. All agreements signed on the basis of the Framework Agreement on Democratization in the Search for Peace by Political Means, signed at Queretaro, Mexico, on 25 July 1991, and those concluded since the Framework Agreement for the Resumption of the Negotiating Process, signed at Mexico City on 10 January 1994, are hereby incorporated into this Agreement on a Firm and Lasting Peace. Those agreements are:
(a) The Comprehensive Agreement on Human Rights, signed at Mexico City on 19 March 1994;
(b) The Agreement on Resettlement of the Population Groups Uprooted by the Armed Conflict, signed at Oslo on 17 June 1994;
(c) The Agreement on the Establishment of the Commission to Clarify Past Human Rights Violations and Acts of Violence that Have Caused the Guatemalan Population to Suffer, signed at Oslo on 23 June 1994;
(d) The Agreement on Identity and Rights of Indigenous Peoples, signed at Mexico City on 31 March 1995;
(e) The Agreement on Social and Economic Aspects and the Agrarian Situation, signed at Mexico City on 6 May 1996;
(f) The Agreement on the Strengthening of Civilian Power and on the Role of the Armed Forces in a Democratic Society, signed at Mexico City on 19 September 1996;
(g) The Agreement on the Definitive Ceasefire, signed at Oslo on 4 December 1996;
(h) The Agreement on Constitutional Reforms and the Electoral Regime, signed at Stockholm on 7 December 1996;
(i) The Agreement on the Basis for the Legal Integration of URNG, signed at Madrid on 12 December 1996;
(j) The Agreement on the Implementation, Compliance and Verification Timetable for the Peace Agreements, signed at Guatemala City on 29 December 1996.
16. With the exception of the Comprehensive Agreement on Human Rights, which has been in force since it was signed, all the agreements incorporated into the Agreement on a Firm and Lasting Peace shall enter into force formally and in full when the present Agreement is signed.",GTM,,90,,233,1081,1,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Guatemala,Government,51,"Guatemala peace process",Americas,278,"Agreement on the Basis for the Legal Integration of the Unidad Revolucionaria Nacional Guatemalteca",1996-12-12,"Multiparty signed/agreed",12,28852,Intra,SubPar,Iss,"For the Government of Guatemala:

(Signed) Gustavo PORRAS CASTEJÓN	

(Signed) Otto PÉREZ MOLINA, Brigadier-General
(Signed) Richard AITKENHEAD CASTILLO	
(Signed) Raquel ZELAYA ROSALES

For the Unidad Revolucionaria Nacional Guatemalteca:

(Signed) Commander Pablo MONSANTO	
(Signed) Commander Rolando MORÁN
(Signed) Carlos GONZALES
(Signed) Jorge ROSAL","For the United Nations:

 (Signed) Jean ARNAULT","Page 21, Annex II, A. Legal area

Demobilization
28. In order to foster compliance with the demobilization of URNG members stipulated in the Agreement on the Definitive Ceasefire, the National Reconciliation Act shall establish the complete extinction of criminal liability for persons who perpetrated, abetted or were accessories to the crimes defined in articles 398, 399, 402 and 407 of the Penal Code and articles 87, 88 and 91 to 97, paragraph (c), of the Arms and Munitions Act and who committed such acts up to the date on which their demobilization was completed in accordance with the terms, conditions and time-limits stipulated in the aforesaid Agreement. The date on which that demobilization was completed shall be communicated officially by the United Nations verification authority.

Page 22, Annex II, B. Political area

34. After the signing of the Agreement on a Firm and Lasting Peace, URNG members, like all other citizens, shall enjoy the full exercise of all their fundamental rights and freedoms (including freedom of organization, movement and residence and the right of political participation) and shall pledge to fulfil all their duties and obligations

Page 26,Annex II, V. FINAL PROVISIONS

First. This Agreement forms part of the Agreement on a Firm and Lasting Peace and shall enter into force when the latter is signed, with the exception of any specific provisions which may have entered into force prior to that date.

Second. In accordance with the Framework Agreement, the Parties request the Secretary-General of the United Nations to verify compliance with this Agreement.",GTM,,90,,233,1095,,809,2,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,1,0,1,2,1,0,0,0,1,1
Guatemala,Government,51,"Guatemala peace process",Americas,253,"Agreement on a Definitive Ceasefire",1996-12-04,"Multiparty signed/agreed",7,14911,Intra,Cea,Ceas,"FOR THE GOVERNMENT OF GUATEMALA: (Signed) Gustavo PORRAS CASTEJÓN; (Signed) Otto PÉREZ MOLINA Brigadier General; (Signed) Raquel ZELAYA ROSALES; (Signed) Richard AITKENHEAD CASTILLO;

FOR THE UNIDAD REVOLUCIONARIA NACIONAL GUATEMALTECA: (Signed) Commander Rolando MORAN; (Signed) Commander Pablo MONSANTO; (Signed) Carlos GONZALES; (Signed) Jorge ROSAL;","FOR THE UNITED NATIONS: (Signed) Jean ARNAULT, Moderator;","Page 1, Whereas:
The definitive ceasefire is the outcome of the concluding of the substantive agreements emanating from the peace process and is also related to the operational agreements on ""Basis for the integration of the Unidad Revolucionaria Nacional Guatemalteca (URNG) in the political life of the country"" and the ""Timetable for the implementation and verification of the peace agreements"", according to which the staggered demobilization of URNG forces called for under this Agreement must be started at the same time as the implementation of the undertakings set out in the peace agreements

Page 6, C. Demobilization 
Operational aspects
28. The phased demobilization of URNG combatants and their integration, within a framework of legality, into the civil, political, socio-economic and institutional life of the country shall be based on the provisions of the agreement on basis for the integration of URNG into the political life of the country and in accordance with the implementation of the agreement on the timetable for implementation and verification of the peace agreements.

Page 7, E. Final provision 
This Agreement shall be part of the Agreement on a firm and lasting peace and shall enter into force when the latter is signed.",GTM,,90,,233,1093,,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
Guinea-Bissau,Government,52,"Guinea Bissau peace process","Africa (excl MENA)",79,"Final Communique of the Lome Meeting on the Peace Process in Guinea-Bissau",1998-12-15,"Multiparty signed/agreed",3,7562,Intra,Imp,ImpMod,"(Signed) H.E. Joao Bernardo VIEIRA 
President of the Republic of Guinea-Bissau 

(Signed) General Ansumane MANE 
Commander of the Self-Proclaimed Military Junta
 
","(Signed) H.E. Gnassingbe EYADEMA 
President of the Togolese Republic
 
...(Signed) H.E. Vincent OKOBI Extraordinary and Plenipotentiary Ambassador of the Federal Republic of Nigeria in Togo, Representing the Head of State, Commander-in Chief of the Armed Forces of the Federal Republic of Nigeria

(Signed) H.E. Tounkara YAHAYA Minister of National Defence of the Republic of Niger 


(Signed) General Lamine CISSE 
Minister of Interior of the Republic of Senegal 

(Signed) H.E. Lansana KOUYATE Executive Secretary of the Economic Community of West African States



","Page 1, Untitled Preamble:...During the proceedings, President Eyadema recalled that the framework of the ongoing peace process is comprised of the Praia Accord of 26 August 1998 and the Abuja Accord of 1 November 1998, which define the modalities of the ceasefire and the conditions for a return of lasting peace and normal political life.

Page 1, Untitled Preamble:...He rejoiced at the progressive implementation of these agreements, in particular the recent appointment of H.E. Francisco FADUL as Prime Minister, which paves the way to the formation of a new Government of National Unity.

Page 1, Untitled Preamble:...He also stressed the necessity for the parties concerned in this conflict, as well as for member States of the Economic Community of West African States, to work further to ensure the implementation of the above-mentioned agreements until the realization of the objectives contained therein.

Page 1, 1. On the ceasefire: The protagonists reiterated their commitment to continue to abide by the ceasefire Agreement signed at Praia on 26 August 1998, in order to facilitate the effective implementation of the Agreement reached at Abuja on 1 November 1998.

Page 1, 2. On the setting up of the Government of National Unity: The Heads of State and the parties in conflict rejoiced at the appointment of a Prime Minister.
The parties to the conflict agreed to form a Government of National Unity according to a structure and a distribution consigned in an additional protocol to the Abuja Accord (see annex II).

Page 2, 3. On the deployment of an ECOWAS Monitoring Group interposition force: Having examined the situation prevailing in Guinea-Bissau, the Heads of State and the parties in conflict reiterated the necessity of accelerating the deployment of an ECOWAS Monitoring Group interposition force, in accordance with the 1 November 1998 Agreement.

Page 2, 3. On the deployment of an ECOWAS Monitoring Group interposition force: Having examined the situation prevailing in Guinea-Bissau, the Heads of State and the parties in conflict reiterated the necessity of accelerating the deployment of an ECOWAS Monitoring Group interposition force, in accordance with the 1 November 1998 Agreement.",GNB,,404,,410,,,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Guinea-Bissau,Government,52,"Guinea Bissau peace process","Africa (excl MENA)",185,"Agreement between the Government of Guinea Bissau and the Self-proclaimed military junta ('Abuja Accord')",1998-11-01,"Multiparty signed/agreed",2,2873,Intra,SubPar,MultIss,"(Signed) President, João Bernardo VIEIRA
for the Government of the Republic of Guinea-Bissau	

(Signed) General Ansumane MANE
for the self-proclaimed military junta
","WITNESSED BY:

(Signed) His Excellency, General Abdulsalami ABUBAKAR
Head of State, Commander-in-Chief of the Federal Republic of Nigeria
for and on behalf of the Authority of Heads of State and Government of ECOWAS

(Signed) His Excellency, Yahya A. J. J. JAMMEH 
President of the Republic of the Gambia

(Signed) Honourable Koffi PANOU
Minister of Communications of the Togolese Republic
for and on behalf of the President of the Togolese Republic and the Chairman of ECOWAS

(Signed) H.E. Lansana KOUYATE 
ECOWAS Executive Secretary

(Signed) Professor Ibrahima FALL
Assistant Secretary-General for Political Affairs
for and on behalf of the Secretary-General of the United Nations

(Signed) Ms. Adwoa COLEMAN
Organization of African Unity Representative
for and on behalf of the Secretary-General of the Organization of African Unity (OAU)
","Page 1, 1: To reaffirm the ceasefire agreement signed in Praia on 26 August 1998;",GNB,,404,,410,1019,7,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
